ScanNumber	ImageOrSpectrum	FullOrROI	AcquireOrFocus	NumFrames	NumAccum	ExposureTime	ROIX1Start	ROIX1End	ROIY1Start	ROIY1End	HHG(mbar)	Target(mbar)	ValveHHG	ValveTarget	ZPositionHHG	ZPositionTarget	InitialPower	IrisPosition	TDPosition	XPositionTarget	Wedge1Pos	Wedge2Pos	MirrorFarX	MirrorFarY	MirrorNearX	MirrorNearY	CEP	Notes
1863	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.020	67.164	0.000	0.000	0.000	0.000	0.000	60.000	126.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1864	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.746	66.857	0.000	0.000	0.000	0.000	0.000	60.000	126.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1865	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.746	66.857	0.000	0.000	0.000	0.000	0.000	60.000	127.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1866	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.157	66.946	0.000	0.000	0.000	0.000	0.000	60.000	127.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1867	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.157	66.946	0.000	0.000	0.000	0.000	0.000	60.000	127.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1868	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.835	66.801	0.000	0.000	0.000	0.000	0.000	60.000	127.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1869	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.053	66.833	0.000	0.000	0.000	0.000	0.000	60.000	127.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1870	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.053	66.833	0.000	0.000	0.000	0.000	0.000	60.000	127.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1871	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.165	66.801	0.000	0.000	0.000	0.000	0.000	60.000	127.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1872	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.883	66.954	0.000	0.000	0.000	0.000	0.000	60.000	127.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1873	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.883	66.954	0.000	0.000	0.000	0.000	0.000	60.000	127.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1874	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	66.809	0.000	0.000	0.000	0.000	0.000	60.000	127.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1875	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.020	66.745	0.000	0.000	0.000	0.000	0.000	60.000	127.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1876	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.141	67.268	0.000	0.000	0.000	0.000	0.000	60.000	127.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1877	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.141	67.268	0.000	0.000	0.000	0.000	0.000	60.000	127.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1878	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.045	66.801	0.000	0.000	0.000	0.000	0.000	60.000	127.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1879	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.045	66.801	0.000	0.000	0.000	0.000	0.000	60.000	127.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1880	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.988	66.785	0.000	0.000	0.000	0.000	0.000	60.000	128.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1881	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.682	67.381	0.000	0.000	0.000	0.000	0.000	60.000	128.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1882	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.682	67.381	0.000	0.000	0.000	0.000	0.000	60.000	128.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1883	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	67.059	0.000	0.000	0.000	0.000	0.000	60.000	128.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1884	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	67.059	0.000	0.000	0.000	0.000	0.000	60.000	128.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1885	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.061	66.817	0.000	0.000	0.000	0.000	0.000	60.000	128.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1886	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.053	66.930	0.000	0.000	0.000	0.000	0.000	60.000	128.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1887	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.053	66.930	0.000	0.000	0.000	0.000	0.000	60.000	128.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1888	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.859	66.962	0.000	0.000	0.000	0.000	0.000	60.000	128.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1889	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.859	66.962	0.000	0.000	0.000	0.000	0.000	60.000	128.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1890	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	67.043	0.000	0.000	0.000	0.000	0.000	60.000	128.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1891	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.972	67.043	0.000	0.000	0.000	0.000	0.000	60.000	128.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1892	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.157	66.865	0.000	0.000	0.000	0.000	0.000	60.000	128.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1893	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.722	66.906	0.000	0.000	0.000	0.000	0.000	60.000	128.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1894	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.722	66.906	0.000	0.000	0.000	0.000	0.000	60.000	128.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1895	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.045	66.567	0.000	0.000	0.000	0.000	0.000	60.000	129.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1896	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.045	66.567	0.000	0.000	0.000	0.000	0.000	60.000	129.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1897	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.214	66.882	0.000	0.000	0.000	0.000	0.000	60.000	129.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1898	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.214	66.882	0.000	0.000	0.000	0.000	0.000	60.000	129.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1899	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.206	66.954	0.000	0.000	0.000	0.000	0.000	60.000	129.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1900	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.206	66.954	0.000	0.000	0.000	0.000	0.000	60.000	129.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1901	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.020	66.874	0.000	0.000	0.000	0.000	0.000	60.000	129.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1902	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.020	66.874	0.000	0.000	0.000	0.000	0.000	60.000	129.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1903	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.875	67.019	0.000	0.000	0.000	0.000	0.000	60.000	129.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1904	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.908	66.785	0.000	0.000	0.000	0.000	0.000	60.000	129.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1905	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.908	66.785	0.000	0.000	0.000	0.000	0.000	60.000	129.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1906	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.908	66.785	0.000	0.000	0.000	0.000	0.000	60.000	129.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1907	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.278	66.656	0.000	0.000	0.000	0.000	0.000	60.000	129.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1908	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.045	67.067	0.000	0.000	0.000	0.000	0.000	60.000	129.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1909	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.045	67.067	0.000	0.000	0.000	0.000	0.000	60.000	129.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1910	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.835	67.260	0.000	0.000	0.000	0.000	0.000	60.000	130.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1911	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.835	67.260	0.000	0.000	0.000	0.000	0.000	60.000	130.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1912	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.036	67.123	0.000	0.000	0.000	0.000	0.000	60.000	130.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1913	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.738	66.914	0.000	0.000	0.000	0.000	0.000	60.000	130.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1914	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.738	66.914	0.000	0.000	0.000	0.000	0.000	60.000	130.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1915	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.658	66.737	0.000	0.000	0.000	0.000	0.000	60.000	130.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1916	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.190	67.067	0.000	0.000	0.000	0.000	0.000	60.000	130.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1917	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.190	67.067	0.000	0.000	0.000	0.000	0.000	60.000	130.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1918	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.875	67.035	0.000	0.000	0.000	0.000	0.000	60.000	130.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1919	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.875	67.035	0.000	0.000	0.000	0.000	0.000	60.000	130.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1920	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.932	66.801	0.000	0.000	0.000	0.000	0.000	60.000	130.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1921	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.932	66.801	0.000	0.000	0.000	0.000	0.000	60.000	130.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1922	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.916	67.002	0.000	0.000	0.000	0.000	0.000	60.000	130.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1923	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.956	66.970	0.000	0.000	0.000	0.000	0.000	60.000	130.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1924	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.956	66.970	0.000	0.000	0.000	0.000	0.000	60.000	130.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1925	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.077	66.793	0.000	0.000	0.000	0.000	0.000	60.000	131.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1926	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.077	66.793	0.000	0.000	0.000	0.000	0.000	60.000	131.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1927	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.020	66.906	0.000	0.000	0.000	0.000	0.000	60.000	131.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1928	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.843	66.938	0.000	0.000	0.000	0.000	0.000	60.000	131.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1929	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.843	66.938	0.000	0.000	0.000	0.000	0.000	60.000	131.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1930	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.875	66.753	0.000	0.000	0.000	0.000	0.000	60.000	131.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1931	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	66.761	0.000	0.000	0.000	0.000	0.000	60.000	131.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1932	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	66.761	0.000	0.000	0.000	0.000	0.000	60.000	131.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1933	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.045	66.930	0.000	0.000	0.000	0.000	0.000	60.000	131.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1934	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.851	66.801	0.000	0.000	0.000	0.000	0.000	60.000	131.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1935	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.061	66.809	0.000	0.000	0.000	0.000	0.000	60.000	131.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1936	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.061	66.809	0.000	0.000	0.000	0.000	0.000	60.000	131.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1937	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.109	66.737	0.000	0.000	0.000	0.000	0.000	60.000	131.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1938	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.109	66.737	0.000	0.000	0.000	0.000	0.000	60.000	131.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1939	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.238	66.801	0.000	0.000	0.000	0.000	0.000	60.000	131.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1940	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.238	66.801	0.000	0.000	0.000	0.000	0.000	60.000	132.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1941	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.883	66.962	0.000	0.000	0.000	0.000	0.000	60.000	132.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1942	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.883	66.962	0.000	0.000	0.000	0.000	0.000	60.000	132.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1943	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	66.761	0.000	0.000	0.000	0.000	0.000	60.000	132.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1944	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.133	67.156	0.000	0.000	0.000	0.000	0.000	60.000	132.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1945	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.133	67.156	0.000	0.000	0.000	0.000	0.000	60.000	132.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1946	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.319	66.978	0.000	0.000	0.000	0.000	0.000	60.000	132.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1947	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.165	66.857	0.000	0.000	0.000	0.000	0.000	60.000	132.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1948	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.165	66.857	0.000	0.000	0.000	0.000	0.000	60.000	132.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1949	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.206	66.874	0.000	0.000	0.000	0.000	0.000	60.000	132.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1950	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.206	66.874	0.000	0.000	0.000	0.000	0.000	60.000	132.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1951	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.020	66.978	0.000	0.000	0.000	0.000	0.000	60.000	132.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1952	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.020	66.978	0.000	0.000	0.000	0.000	0.000	60.000	132.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1953	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.601	67.059	0.000	0.000	0.000	0.000	0.000	60.000	132.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1954	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.601	67.059	0.000	0.000	0.000	0.000	0.000	60.000	132.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1955	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.859	66.930	0.000	0.000	0.000	0.000	0.000	60.000	133.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1956	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.956	67.172	0.000	0.000	0.000	0.000	0.000	60.000	133.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1957	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.956	67.172	0.000	0.000	0.000	0.000	0.000	60.000	133.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1958	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.803	66.906	0.000	0.000	0.000	0.000	0.000	60.000	133.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1959	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.803	66.906	0.000	0.000	0.000	0.000	0.000	60.000	133.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1960	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.238	66.769	0.000	0.000	0.000	0.000	0.000	60.000	133.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1961	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.238	66.769	0.000	0.000	0.000	0.000	0.000	60.000	133.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1962	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.916	66.922	0.000	0.000	0.000	0.000	0.000	60.000	133.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1963	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.916	66.922	0.000	0.000	0.000	0.000	0.000	60.000	133.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1964	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.851	66.849	0.000	0.000	0.000	0.000	0.000	60.000	133.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1965	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.924	66.825	0.000	0.000	0.000	0.000	0.000	60.000	133.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1966	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.924	66.825	0.000	0.000	0.000	0.000	0.000	60.000	133.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1967	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.456	67.131	0.000	0.000	0.000	0.000	0.000	60.000	133.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1968	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.456	67.131	0.000	0.000	0.000	0.000	0.000	60.000	133.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1969	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.149	66.769	0.000	0.000	0.000	0.000	0.000	60.000	133.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1970	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.254	67.051	0.000	0.000	0.000	0.000	0.000	60.000	134.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1971	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.254	67.051	0.000	0.000	0.000	0.000	0.000	60.000	134.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1972	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.835	66.841	0.000	0.000	0.000	0.000	0.000	60.000	134.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1973	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.835	66.841	0.000	0.000	0.000	0.000	0.000	60.000	134.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1974	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.133	66.825	0.000	0.000	0.000	0.000	0.000	60.000	134.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1975	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.133	66.825	0.000	0.000	0.000	0.000	0.000	60.000	134.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1976	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.149	66.769	0.000	0.000	0.000	0.000	0.000	60.000	134.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1977	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.149	66.769	0.000	0.000	0.000	0.000	0.000	60.000	134.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1978	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.077	66.898	0.000	0.000	0.000	0.000	0.000	60.000	134.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1979	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.900	66.882	0.000	0.000	0.000	0.000	0.000	60.000	134.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1980	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.900	66.882	0.000	0.000	0.000	0.000	0.000	60.000	134.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1981	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.988	66.874	0.000	0.000	0.000	0.000	0.000	60.000	134.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1982	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.109	66.728	0.000	0.000	0.000	0.000	0.000	60.000	134.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1983	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.109	66.728	0.000	0.000	0.000	0.000	0.000	60.000	134.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1984	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.779	66.825	0.000	0.000	0.000	0.000	0.000	60.000	134.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1985	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.948	66.890	0.000	0.000	0.000	0.000	0.000	60.000	135.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1986	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.948	66.890	0.000	0.000	0.000	0.000	0.000	60.000	135.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1987	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.916	67.107	0.000	0.000	0.000	0.000	0.000	60.000	135.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1988	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.916	67.107	0.000	0.000	0.000	0.000	0.000	60.000	135.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1989	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.286	66.833	0.000	0.000	0.000	0.000	0.000	60.000	135.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1990	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.286	66.833	0.000	0.000	0.000	0.000	0.000	60.000	135.20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1991	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.964	67.011	0.000	0.000	0.000	0.000	0.000	60.000	135.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1992	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.964	67.011	0.000	0.000	0.000	0.000	0.000	60.000	135.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1993	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	67.075	0.000	0.000	0.000	0.000	0.000	60.000	135.40	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1994	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	67.059	0.000	0.000	0.000	0.000	0.000	60.000	135.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1995	SPC	ROI	ACQ	1	1	80	1	1340	138	260	103.996	67.059	0.000	0.000	0.000	0.000	0.000	60.000	135.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1996	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.262	67.107	0.000	0.000	0.000	0.000	0.000	60.000	135.60	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1997	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.262	67.107	0.000	0.000	0.000	0.000	0.000	60.000	135.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1998	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.012	66.793	0.000	0.000	0.000	0.000	0.000	60.000	135.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
1999	SPC	ROI	ACQ	1	1	80	1	1340	138	260	104.012	66.793	0.000	0.000	0.000	0.000	0.000	60.000	135.80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
